player_id,player,position,birth_date,league,minutes,matches,passes,passes_accurate,key_passes,assists,smart_passes,passes_into_penalty_area,progressive_passes,progressive_pass_distance,crosses,long_passes,shots,shots_on_target,goals,dribbles_won,dribbles_attempted,accelerations,touches_att_pen_area,tackles_won,tackles_attempted,interceptions,clearances,aerials_won,age,season,passes_pct,dribble_success_pct
8498,A. King,MF,1988-10-29,Premier League,1251.0,20.0,551.0,465.0,2.0,0.0,4.0,17.0,65.0,2953.65,17.0,60.0,14.0,7.0,3.0,18.0,38.0,1.0,26.0,16.0,94.0,55.0,15.0,16.0,29,2017-18,84.4,47.4
86325,Ramiro Funes Mori,DF,1991-03-05,Premier League,119.0,4.0,52.0,43.0,0.0,0.0,0.0,0.0,10.0,455.69999999999993,0.0,9.0,1.0,0.0,0.0,3.0,4.0,0.0,5.0,0.0,6.0,11.0,8.0,9.0,26,2017-18,82.7,75.0
8501,J. Schlupp,DF,1992-12-23,Premier League,1748.0,24.0,666.0,518.0,3.0,0.0,3.0,29.0,114.0,4212.6,37.0,61.0,14.0,2.0,0.0,43.0,115.0,12.0,31.0,32.0,169.0,131.0,37.0,37.0,25,2017-18,77.8,37.4
207164,B. N'Diaye,MF,1990-10-27,Premier League,1140.0,13.0,334.0,268.0,0.0,1.0,2.0,5.0,46.0,1909.9499999999998,7.0,29.0,19.0,6.0,2.0,50.0,87.0,12.0,12.0,24.0,121.0,60.0,9.0,8.0,27,2017-18,80.2,57.5
8514,S. Mignolet,GK,1988-03-06,Premier League,1710.0,19.0,430.0,371.0,0.0,0.0,0.0,0.0,218.0,8327.55,0.0,138.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,5.0,35.0,4.0,9.0,29,2017-18,86.3,66.7
8516,P. Bardsley,DF,1985-06-28,Premier League,1126.0,13.0,417.0,315.0,5.0,0.0,1.0,21.0,92.0,3466.0500000000006,25.0,84.0,2.0,2.0,0.0,23.0,36.0,7.0,6.0,25.0,112.0,101.0,46.0,28.0,32,2017-18,75.5,63.9
379209,D. Rice,DF,1999-01-14,Premier League,1428.0,24.0,549.0,456.0,0.0,0.0,1.0,9.0,106.0,4457.250000000001,5.0,103.0,4.0,0.0,0.0,9.0,22.0,9.0,11.0,29.0,100.0,91.0,43.0,32.0,18,2017-18,83.1,40.9
8530,J. McClean,MF,1989-04-22,Premier League,1397.0,30.0,422.0,293.0,7.0,0.0,1.0,28.0,18.0,981.7499999999999,81.0,31.0,28.0,6.0,1.0,98.0,177.0,16.0,48.0,30.0,154.0,56.0,6.0,16.0,28,2017-18,69.4,55.4
340,Cuco Martina,DF,1989-09-25,Premier League,1830.0,21.0,829.0,657.0,5.0,2.0,3.0,34.0,125.0,4908.750000000002,52.0,118.0,3.0,1.0,0.0,20.0,51.0,8.0,11.0,55.0,202.0,159.0,72.0,28.0,28,2017-18,79.3,39.2
14688,S. Prödl,DF,1987-06-21,Premier League,1569.0,21.0,550.0,455.0,0.0,0.0,0.0,3.0,112.0,4944.450000000001,1.0,101.0,7.0,1.0,0.0,5.0,10.0,2.0,35.0,27.0,112.0,107.0,52.0,50.0,30,2017-18,82.7,50.0
22889,D. Zappacosta,DF,1992-06-11,Serie A,1188.0,24.0,545.0,428.0,5.0,1.0,1.0,33.0,37.0,1704.1499999999999,98.0,20.0,24.0,9.0,1.0,73.0,132.0,13.0,53.0,13.0,107.0,50.0,10.0,17.0,25,2017-18,78.5,55.3
8554,J. Tomkins,DF,1989-03-29,Premier League,2388.0,28.0,838.0,704.0,0.0,0.0,1.0,3.0,176.0,7300.650000000002,3.0,122.0,20.0,10.0,3.0,14.0,25.0,1.0,64.0,43.0,167.0,204.0,125.0,117.0,28,2017-18,84.0,56.0
8553,W. Reid,DF,1988-07-03,Premier League,1454.0,17.0,647.0,555.0,0.0,0.0,0.0,2.0,127.0,5378.100000000004,1.0,109.0,6.0,0.0,0.0,13.0,21.0,1.0,33.0,25.0,84.0,122.0,37.0,50.0,29,2017-18,85.8,61.9
14703,M. Arnautović,FW,1989-04-19,Premier League,2378.0,31.0,689.0,496.0,11.0,5.0,12.0,51.0,37.0,1816.4999999999998,72.0,20.0,67.0,31.0,11.0,169.0,369.0,17.0,226.0,24.0,99.0,78.0,27.0,17.0,28,2017-18,72.0,45.8
8561,M. Noble,MF,1987-05-08,Premier League,2404.0,29.0,1245.0,1068.0,4.0,0.0,12.0,36.0,203.0,7989.449999999999,12.0,158.0,16.0,6.0,4.0,80.0,134.0,3.0,19.0,38.0,228.0,129.0,16.0,12.0,30,2017-18,85.8,59.7
370,V. van Dijk,DF,1991-07-08,Premier League,2253.0,26.0,1635.0,1482.0,2.0,0.0,1.0,5.0,317.0,13657.350000000002,2.0,125.0,24.0,6.0,0.0,17.0,30.0,3.0,89.0,38.0,115.0,163.0,98.0,152.0,26,2017-18,90.6,56.7
8566,S. Baldock,FW,1989-03-15,Premier League,30.0,2.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,28,2017-18,50.0,33.3
20855,E. Schelotto,DF,1989-05-23,Premier League,1317.0,20.0,463.0,354.0,4.0,0.0,1.0,11.0,70.0,2603.9999999999986,35.0,49.0,7.0,2.0,0.0,44.0,92.0,20.0,22.0,16.0,98.0,68.0,35.0,31.0,28,2017-18,76.5,47.8
20857,M. Gabbiadini,FW,1991-11-26,Premier League,1072.0,26.0,189.0,136.0,4.0,0.0,1.0,3.0,4.0,203.70000000000002,11.0,3.0,22.0,10.0,5.0,17.0,53.0,3.0,58.0,4.0,34.0,12.0,2.0,13.0,26,2017-18,72.0,32.1
383,D. Tadić,MF,1988-11-20,Premier League,2814.0,36.0,1165.0,862.0,23.0,3.0,33.0,94.0,126.0,5103.0,111.0,91.0,38.0,14.0,6.0,222.0,449.0,37.0,171.0,23.0,163.0,77.0,12.0,9.0,29,2017-18,74.0,49.4
8580,A. McCarthy,GK,1989-12-03,Premier League,1620.0,18.0,220.0,176.0,0.0,0.0,0.0,0.0,126.0,5996.549999999999,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,4.0,12.0,28,2017-18,80.0,
8582,A. Cresswell,DF,1989-12-15,Premier League,3072.0,36.0,1350.0,1049.0,5.0,4.0,3.0,40.0,228.0,9720.9,108.0,190.0,20.0,6.0,1.0,30.0,84.0,18.0,28.0,38.0,183.0,158.0,57.0,57.0,28,2017-18,77.7,35.7
8583,D. Delaney,DF,1981-07-20,Premier League,95.0,2.0,38.0,33.0,0.0,0.0,0.0,0.0,18.0,583.8000000000001,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,10.0,10.0,4.0,1.0,36,2017-18,86.8,0.0
104851,M. Dúbravka,GK,1989-01-15,Premier League,1080.0,12.0,195.0,170.0,0.0,0.0,0.0,0.0,99.0,4301.850000000003,0.0,87.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,22.0,5.0,5.0,28,2017-18,87.2,100.0
14748,A. Rüdiger,DF,1993-03-03,Premier League,2336.0,27.0,1628.0,1479.0,1.0,0.0,3.0,7.0,353.0,13321.349999999997,13.0,122.0,15.0,3.0,2.0,22.0,47.0,14.0,36.0,42.0,185.0,116.0,62.0,67.0,24,2017-18,90.8,46.8
240032,J. Bednarek,DF,1996-04-12,Premier League,428.0,5.0,167.0,141.0,0.0,0.0,0.0,1.0,35.0,1347.1500000000008,0.0,25.0,1.0,1.0,1.0,1.0,3.0,0.0,5.0,7.0,25.0,20.0,26.0,9.0,21,2017-18,84.4,33.3
340386,Gabriel Jesus,FW,1997-04-03,Premier League,1670.0,29.0,542.0,451.0,6.0,2.0,13.0,31.0,30.0,1312.4999999999989,7.0,4.0,55.0,31.0,13.0,57.0,178.0,4.0,196.0,19.0,89.0,36.0,6.0,20.0,20,2017-18,83.2,32.0
10663,A. Gray,FW,1991-06-26,Premier League,1498.0,29.0,271.0,200.0,4.0,2.0,5.0,14.0,16.0,805.3500000000001,12.0,3.0,34.0,14.0,5.0,49.0,176.0,3.0,116.0,4.0,19.0,17.0,1.0,17.0,26,2017-18,73.8,27.8
14763,S. Okazaki,FW,1986-04-16,Premier League,1329.0,27.0,337.0,263.0,4.0,0.0,6.0,15.0,26.0,1164.4500000000003,7.0,10.0,26.0,15.0,6.0,67.0,138.0,5.0,64.0,12.0,81.0,34.0,3.0,32.0,31,2017-18,78.0,48.6
8620,M. Diamé,MF,1987-06-14,Premier League,2040.0,30.0,757.0,644.0,2.0,0.0,3.0,11.0,100.0,4272.449999999998,6.0,72.0,21.0,7.0,2.0,76.0,151.0,9.0,34.0,74.0,252.0,113.0,15.0,60.0,30,2017-18,85.1,50.3
227756,J. Boga,FW,1997-01-03,Premier League,18.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,26.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21,2017-18,100.0,
8623,J. McArthur,MF,1987-10-07,Premier League,2437.0,33.0,1020.0,852.0,2.0,1.0,12.0,36.0,134.0,5476.800000000002,14.0,82.0,29.0,10.0,5.0,78.0,188.0,12.0,101.0,57.0,252.0,133.0,35.0,38.0,30,2017-18,83.5,41.5
8624,J. McCarthy,MF,1990-11-12,Premier League,207.0,4.0,101.0,78.0,0.0,0.0,1.0,4.0,13.0,473.5500000000001,1.0,12.0,1.0,0.0,0.0,7.0,11.0,0.0,1.0,4.0,21.0,16.0,3.0,3.0,27,2017-18,77.2,63.6
8625,V. Moses,MF,1990-12-12,Premier League,2118.0,28.0,896.0,688.0,11.0,3.0,2.0,53.0,80.0,3343.2000000000035,109.0,86.0,35.0,13.0,3.0,145.0,215.0,23.0,122.0,23.0,120.0,93.0,20.0,28.0,27,2017-18,76.8,67.4
8627,B. Watson,MF,1985-07-09,Premier League,458.0,7.0,230.0,191.0,0.0,0.0,0.0,2.0,39.0,1552.9499999999996,2.0,23.0,2.0,0.0,0.0,4.0,8.0,0.0,2.0,9.0,64.0,34.0,7.0,7.0,32,2017-18,83.0,50.0
8643,M. Lowton,DF,1989-06-09,Premier League,2294.0,26.0,894.0,641.0,5.0,4.0,5.0,37.0,172.0,6309.450000000008,79.0,172.0,3.0,0.0,0.0,34.0,60.0,5.0,15.0,37.0,187.0,196.0,74.0,41.0,28,2017-18,71.7,56.7
70083,Danilo,DF,1991-07-15,Premier League,1342.0,22.0,1115.0,999.0,0.0,1.0,8.0,25.0,123.0,5580.75,31.0,58.0,19.0,7.0,3.0,30.0,46.0,10.0,31.0,23.0,94.0,58.0,18.0,14.0,26,2017-18,89.6,65.2
70085,E. Mangala,DF,1991-02-13,Premier League,618.0,11.0,387.0,357.0,0.0,0.0,0.0,1.0,81.0,3204.6000000000004,0.0,29.0,2.0,0.0,0.0,6.0,16.0,1.0,17.0,5.0,32.0,30.0,20.0,13.0,26,2017-18,92.2,37.5
454,P. van Aanholt,DF,1990-08-29,Premier League,2185.0,28.0,914.0,694.0,7.0,1.0,10.0,43.0,115.0,5204.85,54.0,77.0,33.0,11.0,5.0,48.0,92.0,20.0,44.0,36.0,154.0,112.0,40.0,9.0,27,2017-18,75.9,52.2
70086,N. Otamendi,DF,1988-02-12,Premier League,2969.0,34.0,2964.0,2779.0,2.0,0.0,3.0,17.0,488.0,22864.80000000003,3.0,150.0,31.0,9.0,4.0,23.0,36.0,10.0,58.0,54.0,180.0,142.0,68.0,100.0,29,2017-18,93.8,63.9
240070,H. Winks,MF,1996-02-02,Premier League,770.0,15.0,628.0,567.0,1.0,0.0,2.0,9.0,69.0,3327.45,9.0,32.0,3.0,0.0,0.0,17.0,43.0,9.0,4.0,13.0,57.0,30.0,6.0,3.0,21,2017-18,90.3,39.5
14796,C. Löwe,DF,1989-04-16,Premier League,1592.0,23.0,662.0,479.0,1.0,0.0,1.0,14.0,112.0,3947.9999999999973,55.0,117.0,8.0,2.0,0.0,18.0,31.0,14.0,4.0,18.0,133.0,93.0,47.0,15.0,28,2017-18,72.4,58.1
252365,D. Yedlin,DF,1993-07-09,Premier League,2842.0,34.0,1055.0,797.0,10.0,2.0,2.0,43.0,128.0,5147.100000000005,79.0,136.0,6.0,0.0,0.0,69.0,117.0,26.0,27.0,37.0,285.0,182.0,53.0,46.0,24,2017-18,75.5,59.0
8653,H. Maguire,DF,1993-03-05,Premier League,3420.0,38.0,1640.0,1360.0,4.0,3.0,4.0,22.0,377.0,15050.699999999992,18.0,241.0,27.0,8.0,2.0,97.0,149.0,14.0,159.0,94.0,197.0,246.0,103.0,134.0,24,2017-18,82.9,65.1
70092,S. Defour,MF,1988-04-15,Premier League,2008.0,24.0,1019.0,870.0,6.0,1.0,4.0,33.0,159.0,6428.100000000004,46.0,101.0,19.0,7.0,1.0,33.0,55.0,11.0,9.0,30.0,157.0,133.0,18.0,8.0,29,2017-18,85.4,60.0
466,D. Pröpper,MF,1991-09-02,Premier League,3136.0,35.0,1341.0,1083.0,3.0,2.0,11.0,36.0,226.0,8569.050000000008,16.0,125.0,35.0,6.0,0.0,69.0,132.0,11.0,40.0,55.0,277.0,219.0,49.0,41.0,26,2017-18,80.8,52.3
532949,D. McNeil,MF,1999-11-22,Premier League,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,2017-18,100.0,
471,W. Bony,FW,1988-12-10,Premier League,704.0,15.0,154.0,115.0,1.0,0.0,4.0,5.0,8.0,436.79999999999995,0.0,5.0,18.0,8.0,2.0,37.0,105.0,1.0,47.0,4.0,15.0,19.0,14.0,48.0,29,2017-18,74.7,35.2
14808,İ. Gündoğan,MF,1990-10-24,Premier League,1506.0,29.0,1350.0,1263.0,2.0,0.0,11.0,48.0,140.0,6573.0,8.0,31.0,35.0,11.0,4.0,57.0,108.0,22.0,68.0,28.0,95.0,55.0,10.0,3.0,27,2017-18,93.6,52.8
8677,M. Antonio,FW,1990-03-28,Premier League,1354.0,21.0,392.0,255.0,4.0,1.0,5.0,23.0,30.0,1381.7999999999997,60.0,41.0,36.0,15.0,3.0,131.0,318.0,21.0,66.0,13.0,58.0,41.0,10.0,45.0,27,2017-18,65.1,41.2
268776,W. Hoedt,DF,1994-03-06,Premier League,2520.0,28.0,1248.0,1047.0,0.0,0.0,1.0,7.0,336.0,12721.799999999988,7.0,235.0,14.0,2.0,0.0,42.0,62.0,9.0,36.0,52.0,195.0,198.0,119.0,73.0,23,2017-18,83.9,67.7
70122,N. Matić,MF,1988-08-01,Premier League,3119.0,36.0,2456.0,2183.0,4.0,1.0,19.0,47.0,375.0,16353.749999999967,16.0,192.0,18.0,3.0,1.0,116.0,222.0,11.0,42.0,73.0,261.0,224.0,37.0,64.0,29,2017-18,88.9,52.3
270828,G. N'Koudou,FW,1995-02-13,Premier League,225.0,8.0,82.0,65.0,0.0,0.0,0.0,4.0,3.0,208.95,9.0,4.0,4.0,0.0,0.0,28.0,61.0,3.0,17.0,7.0,24.0,9.0,1.0,0.0,22,2017-18,79.3,45.9
8686,H. Robson-Kanu,FW,1989-05-21,Premier League,828.0,20.0,178.0,116.0,3.0,0.0,4.0,10.0,15.0,632.0999999999999,21.0,10.0,18.0,8.0,2.0,65.0,164.0,2.0,64.0,6.0,51.0,19.0,7.0,23.0,28,2017-18,65.2,39.6
68085,C. Kabasele,DF,1991-02-24,Premier League,2332.0,28.0,858.0,693.0,0.0,0.0,1.0,11.0,219.0,8678.250000000002,2.0,167.0,10.0,5.0,2.0,17.0,31.0,2.0,59.0,51.0,203.0,180.0,86.0,97.0,26,2017-18,80.8,54.8
61941,F. Forster,GK,1988-03-17,Premier League,1800.0,20.0,285.0,208.0,0.0,0.0,0.0,0.0,148.0,6252.750000000003,0.0,161.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,3.0,2.0,29,2017-18,73.0,0.0
340476,R. Oxford,DF,1998-12-16,Bundesliga,469.0,8.0,228.0,178.0,0.0,0.0,0.0,2.0,40.0,1444.8000000000004,6.0,27.0,3.0,1.0,0.0,11.0,19.0,0.0,11.0,7.0,27.0,26.0,19.0,17.0,19,2017-18,78.1,57.9
14853,C. Fuchs,DF,1986-04-07,Premier League,1920.0,25.0,901.0,670.0,2.0,0.0,1.0,19.0,151.0,6034.349999999999,65.0,118.0,11.0,0.0,0.0,31.0,56.0,17.0,5.0,46.0,189.0,131.0,45.0,64.0,31,2017-18,74.4,55.4
283142,D. Gray,MF,1996-06-28,Premier League,1688.0,34.0,595.0,458.0,10.0,1.0,6.0,29.0,45.0,1974.0000000000016,75.0,38.0,34.0,9.0,3.0,134.0,258.0,35.0,93.0,13.0,83.0,54.0,10.0,6.0,21,2017-18,77.0,51.9
61961,B. Kayal,MF,1988-05-02,Premier League,740.0,18.0,223.0,185.0,1.0,0.0,1.0,8.0,28.0,1128.75,7.0,19.0,4.0,2.0,0.0,29.0,50.0,3.0,13.0,14.0,79.0,46.0,7.0,9.0,29,2017-18,83.0,58.0
277002,F. Diabaté,FW,1995-10-18,Premier League,584.0,14.0,222.0,184.0,3.0,1.0,3.0,17.0,16.0,835.8000000000002,16.0,3.0,6.0,2.0,0.0,54.0,103.0,16.0,26.0,5.0,34.0,17.0,3.0,11.0,22,2017-18,82.9,52.4
61962,Sung-Yeung Ki,MF,1989-01-24,Premier League,1869.0,25.0,794.0,709.0,1.0,0.0,2.0,20.0,77.0,3658.2000000000044,10.0,41.0,20.0,7.0,2.0,41.0,69.0,16.0,28.0,17.0,87.0,86.0,13.0,10.0,28,2017-18,89.3,59.4
70156,A. Carrillo,MF,1991-06-14,Premier League,1539.0,27.0,722.0,564.0,10.0,2.0,5.0,46.0,64.0,2863.350000000001,63.0,43.0,21.0,2.0,1.0,134.0,262.0,25.0,74.0,26.0,94.0,53.0,9.0,14.0,26,2017-18,78.1,51.1
8717,H. Kane,FW,1993-07-28,Premier League,3083.0,37.0,594.0,439.0,9.0,2.0,16.0,53.0,79.0,2965.2000000000003,29.0,60.0,175.0,74.0,29.0,191.0,455.0,20.0,336.0,12.0,67.0,37.0,18.0,62.0,24,2017-18,73.9,42.0
61967,V. Wanyama,MF,1991-06-25,Premier League,838.0,17.0,593.0,534.0,0.0,0.0,1.0,4.0,75.0,3436.650000000003,3.0,34.0,12.0,3.0,1.0,33.0,63.0,2.0,16.0,27.0,88.0,45.0,13.0,16.0,26,2017-18,90.1,52.4
14869,S. Kolašinac,DF,1993-06-20,Premier League,2153.0,27.0,1251.0,1041.0,8.0,4.0,7.0,48.0,131.0,5870.549999999998,61.0,69.0,19.0,7.0,2.0,39.0,76.0,16.0,107.0,41.0,184.0,77.0,32.0,46.0,24,2017-18,83.2,51.3
8726,A. Begović,GK,1987-06-20,Premier League,3420.0,38.0,612.0,507.0,0.0,0.0,0.0,0.0,323.0,12533.850000000006,0.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,73.0,7.0,19.0,30,2017-18,82.8,
14870,J. Matip,DF,1991-08-08,Premier League,1994.0,24.0,1577.0,1445.0,0.0,0.0,0.0,4.0,350.0,13484.099999999993,3.0,107.0,11.0,2.0,1.0,16.0,36.0,4.0,41.0,50.0,143.0,121.0,64.0,62.0,26,2017-18,91.6,44.4
8731,R. Shawcross,DF,1987-10-04,Premier League,2372.0,27.0,595.0,451.0,1.0,0.0,0.0,6.0,146.0,5546.100000000001,1.0,120.0,20.0,7.0,1.0,13.0,22.0,2.0,79.0,38.0,178.0,202.0,126.0,173.0,30,2017-18,75.8,59.1
61979,K. Bartley,DF,1991-05-22,Premier League,233.0,5.0,105.0,90.0,1.0,0.0,0.0,1.0,23.0,842.1000000000001,0.0,11.0,2.0,0.0,0.0,0.0,1.0,0.0,10.0,3.0,11.0,26.0,15.0,13.0,26,2017-18,85.7,0.0
12829,J. Vardy,FW,1987-01-11,Premier League,3254.0,37.0,409.0,272.0,11.0,2.0,3.0,43.0,29.0,1210.6499999999996,55.0,20.0,66.0,34.0,20.0,77.0,173.0,17.0,237.0,17.0,80.0,35.0,9.0,76.0,30,2017-18,66.5,44.5
61988,S. Davis,MF,1985-01-01,Premier League,1520.0,23.0,1028.0,866.0,3.0,0.0,3.0,29.0,131.0,5552.400000000006,19.0,88.0,14.0,4.0,3.0,27.0,78.0,9.0,26.0,20.0,122.0,85.0,13.0,14.0,33,2017-18,84.2,34.6
14886,M. Bešić,MF,1992-09-10,Premier League,44.0,1.0,23.0,22.0,0.0,0.0,0.0,0.0,1.0,82.95,0.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0,5.0,3.0,0.0,1.0,25,2017-18,95.7,50.0
8745,D. Whitehead,MF,1982-01-12,Premier League,67.0,4.0,44.0,41.0,0.0,0.0,0.0,0.0,9.0,295.05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,1.0,0.0,35,2017-18,93.2,
8747,P. Crouch,FW,1981-01-30,Premier League,1554.0,31.0,383.0,272.0,3.0,2.0,1.0,11.0,13.0,851.5500000000001,4.0,8.0,21.0,8.0,5.0,26.0,109.0,3.0,152.0,2.0,36.0,43.0,21.0,248.0,36,2017-18,71.0,23.9
281135,M. Targett,DF,1995-09-18,Premier League,166.0,2.0,81.0,61.0,0.0,0.0,0.0,0.0,17.0,589.0500000000001,4.0,18.0,0.0,0.0,0.0,4.0,6.0,1.0,0.0,4.0,14.0,15.0,3.0,3.0,22,2017-18,75.3,66.7
8752,J. Walters,FW,1983-09-20,Premier League,37.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,1.0,16.8,0.0,0.0,1.0,0.0,0.0,2.0,5.0,0.0,4.0,0.0,0.0,1.0,1.0,2.0,34,2017-18,50.0,40.0
127537,L. Milivojević,MF,1991-04-07,Premier League,3082.0,36.0,1559.0,1303.0,0.0,1.0,10.0,21.0,271.0,10886.399999999992,14.0,211.0,42.0,16.0,10.0,82.0,132.0,7.0,40.0,74.0,300.0,237.0,64.0,51.0,26,2017-18,83.6,62.1
8761,M. Cranie,DF,1986-09-26,Premier League,180.0,3.0,86.0,73.0,0.0,0.0,0.0,0.0,12.0,559.65,0.0,11.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,5.0,14.0,14.0,9.0,4.0,31,2017-18,84.9,33.3
14911,Son Heung-Min,FW,1992-07-08,Premier League,2311.0,37.0,938.0,776.0,9.0,5.0,17.0,59.0,58.0,3034.4999999999986,57.0,22.0,70.0,31.0,12.0,179.0,381.0,27.0,212.0,17.0,99.0,49.0,5.0,4.0,25,2017-18,82.7,47.0
70215,C. Atsu,MF,1992-01-10,Premier League,1783.0,28.0,476.0,360.0,9.0,2.0,2.0,38.0,50.0,2017.0499999999984,73.0,16.0,32.0,11.0,2.0,111.0,228.0,34.0,85.0,15.0,82.0,73.0,14.0,15.0,25,2017-18,75.6,48.7
21095,M. Darmian,DF,1989-12-02,Premier League,443.0,6.0,196.0,166.0,0.0,0.0,0.0,3.0,24.0,1018.5,5.0,20.0,2.0,0.0,0.0,4.0,11.0,2.0,3.0,15.0,59.0,29.0,16.0,7.0,28,2017-18,84.7,36.4
21100,A. Ogbonna,DF,1988-05-23,Premier League,2880.0,32.0,1002.0,836.0,1.0,0.0,0.0,5.0,196.0,8474.550000000005,1.0,188.0,6.0,2.0,1.0,34.0,62.0,0.0,44.0,52.0,171.0,184.0,93.0,90.0,29,2017-18,83.4,54.8
8826,K. Darlow,GK,1990-10-08,Premier League,900.0,10.0,179.0,145.0,0.0,0.0,0.0,0.0,103.0,4757.550000000002,0.0,106.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,21.0,1.0,10.0,27,2017-18,81.0,100.0
8833,J. Lascelles,DF,1993-11-11,Premier League,2928.0,33.0,1117.0,942.0,2.0,0.0,1.0,6.0,219.0,9395.400000000012,3.0,194.0,12.0,9.0,3.0,14.0,32.0,3.0,61.0,41.0,149.0,215.0,120.0,137.0,24,2017-18,84.3,43.8
230020,A. Iwobi,MF,1996-05-03,Premier League,1840.0,26.0,1140.0,989.0,6.0,2.0,22.0,73.0,124.0,5511.450000000002,33.0,27.0,45.0,22.0,3.0,86.0,215.0,24.0,103.0,25.0,76.0,46.0,7.0,4.0,21,2017-18,86.8,40.0
62091,J. Murphy,MF,1989-08-28,Premier League,165.0,3.0,41.0,34.0,0.0,0.0,0.0,1.0,4.0,154.35,3.0,1.0,1.0,0.0,0.0,12.0,17.0,3.0,4.0,2.0,8.0,5.0,1.0,0.0,28,2017-18,82.9,70.6
21160,M. Britos,DF,1985-07-17,Premier League,866.0,11.0,368.0,305.0,2.0,0.0,0.0,5.0,83.0,3507.000000000001,7.0,73.0,4.0,2.0,1.0,9.0,16.0,0.0,15.0,18.0,71.0,44.0,23.0,37.0,32,2017-18,82.9,56.2
55979,M. Jørgensen,DF,1990-04-23,Premier League,3420.0,38.0,1507.0,1226.0,2.0,1.0,4.0,9.0,312.0,12503.399999999992,2.0,222.0,10.0,3.0,0.0,6.0,21.0,1.0,55.0,86.0,304.0,274.0,116.0,104.0,27,2017-18,81.4,28.6
21164,F. Fernández,DF,1989-02-21,Premier League,2677.0,30.0,1167.0,996.0,3.0,0.0,1.0,9.0,301.0,11514.299999999987,5.0,143.0,8.0,5.0,1.0,17.0,29.0,3.0,48.0,36.0,156.0,207.0,103.0,78.0,28,2017-18,85.3,58.6
8889,A. Mariappa,DF,1986-10-03,Premier League,2209.0,28.0,934.0,769.0,2.0,0.0,1.0,11.0,184.0,7818.300000000003,6.0,154.0,8.0,2.0,0.0,9.0,17.0,1.0,38.0,36.0,182.0,150.0,52.0,99.0,31,2017-18,82.3,52.9
703,M. Yoshida,DF,1988-08-24,Premier League,2056.0,24.0,1029.0,886.0,2.0,0.0,2.0,11.0,210.0,9043.649999999998,1.0,133.0,16.0,4.0,2.0,16.0,31.0,1.0,45.0,47.0,146.0,137.0,75.0,73.0,29,2017-18,86.1,51.6
92864,O. Karnezis,GK,1985-07-11,Premier League,1291.0,15.0,202.0,159.0,0.0,0.0,0.0,0.0,134.0,6334.650000000001,0.0,152.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,36.0,2.0,5.0,32,2017-18,78.7,100.0
8897,J. Hogg,MF,1988-12-06,Premier League,2437.0,30.0,1329.0,1167.0,1.0,0.0,5.0,14.0,185.0,8013.600000000003,5.0,104.0,10.0,2.0,0.0,47.0,83.0,10.0,7.0,62.0,286.0,183.0,43.0,36.0,29,2017-18,87.8,56.6
49859,A. Dragović,DF,1991-03-06,Bundesliga,810.0,12.0,358.0,313.0,1.0,0.0,0.0,1.0,81.0,3052.3500000000004,1.0,30.0,1.0,0.0,0.0,7.0,10.0,1.0,6.0,12.0,64.0,54.0,26.0,15.0,26,2017-18,87.4,70.0
8903,T. Deeney,FW,1988-06-29,Premier League,1898.0,29.0,400.0,268.0,3.0,1.0,8.0,42.0,39.0,1709.4000000000003,8.0,36.0,31.0,14.0,5.0,38.0,122.0,1.0,177.0,18.0,63.0,34.0,17.0,145.0,29,2017-18,67.0,31.1
291528,D. Lukebakio,MF,1997-09-24,Premier League,16.0,1.0,7.0,7.0,0.0,0.0,0.0,1.0,2.0,66.15,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,20,2017-18,100.0,
15054,M. Diouf,FW,1987-12-16,Premier League,2601.0,35.0,482.0,305.0,6.0,1.0,4.0,20.0,35.0,1628.549999999999,46.0,29.0,53.0,18.0,6.0,66.0,179.0,10.0,144.0,40.0,148.0,96.0,38.0,149.0,30,2017-18,63.3,36.9
